Draft_Year,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Pass_Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TD,Receive_Rec,Receive_Yds,Receive_TD,Solo,Int,Sk,College_Univ,College Stats,Prospect_Grade,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle
2017,1,1,CLE,Myles Garrett,DE,21,2024.0,4,6,8,90.0,90.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,,102.5,Texas A&M,College Stats,7.5,6-4,272.0,4.64,41.0,33.0,128.0,,
2017,1,2,CHI,Mitchell Trubisky,QB,23,2024.0,0,1,4,39.0,34.0,78.0,1219.0,1898.0,12715.0,74.0,48.0,255.0,1174.0,13.0,0.0,0.0,0.0,,,,North Carolina,College Stats,7.0,6-2,222.0,4.67,27.5,,116.0,6.87,4.25
2017,1,3,SFO,Solomon Thomas,DE,21,2024.0,0,0,2,21.0,15.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,,18.5,Stanford,College Stats,7.0,6-3,273.0,4.69,35.0,30.0,126.0,6.95,4.28
2017,1,4,JAX,Leonard Fournette,RB,22,2023.0,0,0,5,38.0,19.0,81.0,0.0,2.0,0.0,0.0,1.0,1144.0,4518.0,34.0,312.0,2219.0,7.0,1.0,,,LSU,College Stats,7.1,6-0,240.0,4.51,28.5,,,,
2017,1,5,TEN,Corey Davis,WR,22,2022.0,0,0,5,31.0,24.0,78.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,0.0,273.0,3879.0,17.0,,,,Western Michigan,College Stats,6.7,6-3,209.0,,,,,,
2017,1,6,NYJ,Jamal Adams,S,21,2024.0,1,3,6,44.0,29.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,4.0,21.5,LSU,College Stats,7.0,6-0,214.0,4.56,31.5,18.0,120.0,6.96,4.13
2017,1,7,LAC,Mike Williams,WR,22,2024.0,0,0,4,38.0,37.0,106.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,1.0,330.0,5104.0,32.0,,1.0,,Clemson,College Stats,6.8,6-4,218.0,,32.5,15.0,121.0,,
2017,1,8,CAR,Christian McCaffrey,RB,21,2024.0,2,3,5,74.0,45.0,95.0,2.0,4.0,84.0,2.0,0.0,1347.0,6387.0,52.0,524.0,4466.0,29.0,1.0,,,Stanford,College Stats,6.4,5-11,202.0,4.48,37.5,10.0,121.0,6.57,4.22
2017,1,9,CIN,John Ross,WR,21,2024.0,0,0,1,7.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,9.0,41.0,0.0,63.0,963.0,11.0,,,,Washington,College Stats,6.7,5-11,188.0,4.22,37.0,,133.0,,
2017,1,10,KAN,Patrick Mahomes,QB,21,2024.0,2,6,7,106.0,106.0,112.0,2778.0,4171.0,32352.0,245.0,74.0,432.0,2243.0,14.0,2.0,8.0,0.0,2.0,,,Texas Tech,College Stats,6.3,6-2,225.0,4.8,30.0,,114.0,6.88,4.08
2017,1,11,NOR,Marshon Lattimore,CB,21,2024.0,0,4,6,42.0,41.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,15.0,,Ohio St.,College Stats,7.0,6-0,193.0,4.36,38.5,,132.0,,
2017,1,12,HOU,Deshaun Watson,QB,21,2024.0,0,3,4,58.0,52.0,73.0,1527.0,2305.0,17904.0,123.0,48.0,400.0,2142.0,20.0,1.0,6.0,1.0,1.0,,,Clemson,College Stats,6.8,6-2,221.0,4.66,32.5,,119.0,6.95,4.31
2017,1,13,ARI,Haason Reddick,LB,22,2024.0,0,2,5,44.0,14.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,,59.0,Temple,College Stats,6.8,6-1,237.0,4.52,36.5,24.0,133.0,7.01,4.37
2017,1,14,PHI,Derek Barnett,DE,21,2024.0,0,0,3,26.0,22.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,,29.0,Tennessee,College Stats,6.7,6-3,259.0,4.88,31.0,,117.0,6.96,4.44
2017,1,15,IND,Malik Hooker,S,21,2024.0,0,0,5,24.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,14.0,,Ohio St.,College Stats,7.0,6-1,206.0,,,,,,
2017,1,16,BAL,Marlon Humphrey,CB,21,2024.0,2,4,7,58.0,58.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,19.0,6.0,Alabama,College Stats,6.7,6-0,197.0,4.41,,10.0,125.0,6.75,
2017,1,17,WAS,Jonathan Allen,DE,22,2024.0,0,2,7,50.0,50.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1.0,42.0,Alabama,College Stats,7.0,6-3,286.0,5.0,30.0,21.0,108.0,7.49,4.5
2017,1,19,TAM,O.J. Howard,TE,22,2022.0,0,0,4,13.0,12.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1882.0,17.0,,,,Alabama,College Stats,7.0,6-6,251.0,4.51,30.0,22.0,121.0,6.85,4.16
2017,1,21,DET,Jarrad Davis,LB,22,2022.0,0,0,3,22.0,20.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,1.0,11.0,Florida,College Stats,6.4,6-1,238.0,,,,,,
2017,1,22,MIA,Charles Harris,OLB,22,2024.0,0,0,2,16.0,4.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,,19.5,Missouri,College Stats,6.7,6-3,253.0,4.82,32.0,21.0,109.0,7.47,4.42
2017,1,23,NYG,Evan Engram,TE,23,2024.0,0,2,8,34.0,18.0,108.0,0.0,0.0,0.0,0.0,0.0,16.0,93.0,1.0,496.0,4922.0,25.0,2.0,,,Mississippi,College Stats,6.4,6-3,234.0,4.42,36.0,19.0,125.0,6.92,4.23
2017,1,24,OAK,Gareon Conley,CB,22,2019.0,0,0,1,9.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4.0,,Ohio St.,College Stats,6.4,6-0,195.0,4.44,37.0,11.0,129.0,6.68,4.18
2017,1,25,CLE,Jabrill Peppers,S,21,2024.0,0,0,5,31.0,11.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,7.0,5.5,Michigan,College Stats,6.7,5-11,213.0,4.46,35.5,19.0,128.0,,
2017,1,26,ATL,Takkarist McKinley,DE,21,2024.0,0,0,2,16.0,13.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,,20.5,UCLA,College Stats,6.7,6-2,250.0,4.59,33.0,24.0,122.0,7.48,4.62
2017,1,28,DAL,Taco Charlton,DE,22,2022.0,0,0,0,9.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,11.5,Michigan,College Stats,7.0,6-6,277.0,4.92,33.0,25.0,116.0,7.17,4.39
2017,1,29,CLE,David Njoku,TE,21,2024.0,0,1,5,26.0,26.0,106.0,0.0,0.0,0.0,0.0,0.0,4.0,-6.0,0.0,351.0,3769.0,30.0,2.0,,,Miami (FL),College Stats,6.8,6-4,246.0,4.64,37.5,21.0,133.0,6.97,4.34
2017,1,30,PIT,T.J. Watt,OLB,22,2024.0,4,7,8,90.0,90.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,7.0,108.0,Wisconsin,College Stats,6.3,6-4,252.0,4.69,37.0,21.0,128.0,6.79,4.13
2017,1,31,SFO,Reuben Foster,LB,23,2018.0,0,0,2,8.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,,,Alabama,College Stats,6.8,6-0,229.0,,,,,,
2017,1,32,NOR,Ryan Ramczyk,T,23,2023.0,1,0,6,64.0,64.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Wisconsin,College Stats,6.7,6-6,310.0,,,25.0,,,
2017,2,33,GNB,Kevin King,CB,22,2024.0,0,0,3,16.0,15.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,7.0,1.0,Washington,College Stats,6.1,6-3,200.0,4.43,39.5,11.0,,6.56,3.89
2017,2,34,JAX,Cam Robinson,T,21,2024.0,0,0,6,40.0,35.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Alabama,College Stats,6.7,6-6,322.0,5.15,26.0,,106.0,7.81,4.82
2017,2,35,SEA,Malik McDowell,DT,21,2021.0,0,0,1,6.0,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,3.0,Michigan St.,College Stats,6.8,6-6,295.0,4.85,28.5,23.0,112.0,7.69,4.53
2017,2,36,ARI,Budda Baker,S,21,2024.0,2,7,7,58.0,58.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,7.0,9.5,Washington,College Stats,6.3,5-10,195.0,4.45,32.5,15.0,115.0,6.76,4.08
2017,2,37,BUF,Zay Jones,WR,22,2024.0,0,0,3,25.0,8.0,115.0,1.0,2.0,29.0,0.0,0.0,8.0,24.0,0.0,295.0,3112.0,18.0,3.0,,,East Carolina,College Stats,6.2,6-2,201.0,4.45,36.5,15.0,133.0,6.79,4.01
2017,2,38,LAC,Forrest Lamp,G,23,2021.0,0,0,1,8.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Western Kentucky,College Stats,6.7,6-4,309.0,5.0,27.5,34.0,111.0,7.55,4.62
2017,2,39,NYJ,Marcus Maye,S,24,2024.0,0,0,5,29.0,21.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,9.0,4.5,Florida,College Stats,6.3,6-0,210.0,,,,,,
2017,2,40,CAR,Curtis Samuel,WR,21,2024.0,0,0,5,29.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,126.0,729.0,7.0,348.0,3636.0,23.0,7.0,,,Ohio St.,College Stats,6.2,5-11,196.0,4.31,37.0,18.0,119.0,7.09,4.33
2017,2,41,MIN,Dalvin Cook,RB,22,2024.0,0,4,5,52.0,51.0,90.0,0.0,0.0,0.0,0.0,0.0,1357.0,6227.0,47.0,237.0,1882.0,5.0,2.0,,,Florida St.,College Stats,7.0,5-10,210.0,4.49,30.5,22.0,116.0,7.27,4.53
2017,2,42,NOR,Marcus Williams,S,20,2024.0,0,0,8,32.0,24.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,20.0,1.0,Utah,College Stats,6.3,6-1,202.0,4.56,43.5,14.0,129.0,6.85,4.2
2017,2,43,PHI,Sidney Jones,CB,21,2023.0,0,0,2,12.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,4.0,,Washington,College Stats,7.0,6-0,186.0,4.47,33.5,,123.0,7.02,4.28
2017,2,44,LAR,Gerald Everett,TE,23,2024.0,0,0,3,22.0,10.0,124.0,0.0,0.0,0.0,0.0,0.0,12.0,61.0,1.0,292.0,2869.0,19.0,1.0,,,South Alabama,College Stats,6.4,6-3,239.0,4.62,37.5,22.0,126.0,6.99,4.33
2017,2,45,CHI,Adam Shaheen,TE,22,2021.0,0,0,1,4.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,509.0,7.0,1.0,,,Ashland,,6.2,6-6,278.0,4.79,32.5,24.0,121.0,7.09,4.38
2017,2,46,IND,Quincy Wilson,CB,21,2022.0,0,0,0,4.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,,Florida,College Stats,6.2,6-1,211.0,4.54,32.0,14.0,118.0,6.86,4.02
2017,2,47,BAL,Tyus Bowser,OLB,22,2024.0,0,0,1,21.0,18.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,4.0,19.5,Houston,College Stats,6.1,6-3,247.0,4.65,37.5,21.0,127.0,6.75,
2017,2,49,WAS,Ryan Anderson,OLB,23,2022.0,0,0,0,6.0,6.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,,6.0,Alabama,College Stats,6.3,6-2,253.0,4.78,,,,,
2017,2,50,TAM,Justin Evans,S,22,2023.0,0,0,2,10.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,4.0,,Texas A&M,College Stats,6.3,6-0,199.0,,,14.0,,,
2017,2,51,DEN,DeMarcus Walker,DE,22,2024.0,0,0,2,24.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,,26.5,Florida St.,College Stats,6.1,6-4,280.0,,,18.0,,,
2017,2,52,CLE,DeShone Kizer,QB,21,2018.0,0,0,1,6.0,5.0,18.0,275.0,518.0,3081.0,11.0,24.0,82.0,458.0,5.0,0.0,0.0,0.0,,,,Notre Dame,College Stats,6.3,6-4,233.0,4.83,30.5,,107.0,7.4,4.53
2017,2,53,DET,Teez Tabor,CB,21,2023.0,0,0,0,5.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,,Florida,College Stats,6.4,6-0,199.0,4.62,31.0,9.0,120.0,,
2017,2,54,MIA,Raekwon McMillan,LB,21,2024.0,0,0,2,15.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,,1.0,Ohio St.,College Stats,6.1,6-2,240.0,4.61,33.0,23.0,121.0,7.15,4.39
2017,2,55,NYG,Dalvin Tomlinson,DT,23,2024.0,0,0,8,46.0,23.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,,19.0,Alabama,College Stats,6.1,6-3,310.0,5.19,27.0,,110.0,7.68,4.59
2017,2,56,OAK,Obi Melifonwu,S,23,2018.0,0,0,0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,Connecticut,College Stats,6.2,6-4,224.0,4.4,44.0,17.0,141.0,,
2017,2,57,HOU,Zach Cunningham,LB,22,2024.0,0,0,5,36.0,29.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,1.0,6.5,Vanderbilt,College Stats,6.4,6-3,234.0,4.67,35.0,15.0,125.0,7.03,4.29
2017,2,58,SEA,Ethan Pocic,C,22,2024.0,0,0,4,30.0,19.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,LSU,College Stats,6.2,6-6,310.0,5.15,27.0,26.0,107.0,7.89,4.81
2017,2,59,KAN,Tanoh Kpassagnon,DE,23,2024.0,0,0,2,21.0,14.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,,16.5,Villanova,,6.1,6-7,289.0,4.83,30.0,23.0,128.0,7.46,4.62
2017,2,60,DAL,Chidobe Awuzie,CB,22,2024.0,0,0,5,27.0,14.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,7.0,,Colorado,College Stats,6.2,6-0,202.0,4.43,34.5,16.0,132.0,6.81,4.14
2017,2,61,GNB,Josh Jones,S,22,2022.0,0,0,1,11.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,2.0,3.0,North Carolina St.,College Stats,6.3,6-1,220.0,4.41,37.5,20.0,132.0,,
2017,2,62,PIT,JuJu Smith-Schuster,WR,20,2024.0,0,1,4,41.0,30.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,1.0,448.0,5279.0,32.0,2.0,,,USC,College Stats,6.3,6-1,215.0,4.54,32.5,15.0,120.0,,
2017,2,63,BUF,Dion Dawkins,G,23,2024.0,0,4,8,66.0,66.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,,,Temple,College Stats,6.3,6-4,314.0,5.11,26.0,26.0,106.0,7.3,4.78
2017,2,64,CAR,Taylor Moton,G,23,2024.0,0,0,7,43.0,43.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Western Michigan,College Stats,6.2,6-5,319.0,5.18,30.5,23.0,109.0,7.73,4.58
2018,1,1,CLE,Baker Mayfield,QB,23,2024.0,0,2,6,70.0,37.0,106.0,2157.0,3395.0,24832.0,171.0,90.0,311.0,1201.0,10.0,1.0,17.0,0.0,1.0,,,Oklahoma,College Stats,6.7,6-1,215.0,4.84,29.0,,111.0,7.0,4.28
2018,1,2,NYG,Saquon Barkley,RB,21,2024.0,1,3,6,58.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0,1546.0,7216.0,48.0,321.0,2378.0,14.0,,,,Penn St.,College Stats,7.45,6-0,233.0,4.4,41.0,29.0,,,4.24
2018,1,3,NYJ,Sam Darnold,QB,21,2024.0,0,1,5,38.0,15.0,83.0,1443.0,2356.0,16383.0,98.0,68.0,276.0,972.0,14.0,0.0,0.0,0.0,,,,USC,College Stats,7.1,6-3,221.0,4.85,26.5,,105.0,6.96,4.4
2018,1,4,CLE,Denzel Ward,CB,21,2024.0,0,4,7,43.0,43.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,17.0,0.5,Ohio St.,College Stats,6.8,5-10,183.0,4.32,39.0,16.0,136.0,,
2018,1,5,DEN,Bradley Chubb,DE,22,2023.0,0,2,3,35.0,25.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,39.5,North Carolina St.,College Stats,7.4,6-4,269.0,4.65,36.0,24.0,121.0,7.37,4.41
2018,1,6,IND,Quenton Nelson,G,22,2024.0,3,7,7,69.0,69.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Notre Dame,College Stats,7.4,6-5,325.0,,26.5,35.0,105.0,7.65,4.62
2018,1,7,BUF,Josh Allen,QB,22,2024.0,0,4,7,98.0,98.0,111.0,2296.0,3628.0,26434.0,195.0,84.0,759.0,4142.0,65.0,1.0,19.0,2.0,4.0,,,Wyoming,College Stats,6.4,6-5,237.0,4.75,33.5,,119.0,6.9,4.4
2018,1,7,BUF,Josh Allen,QB,22,2024.0,0,4,7,98.0,98.0,111.0,2296.0,3628.0,26434.0,195.0,84.0,759.0,4142.0,65.0,1.0,19.0,2.0,4.0,,,Wyoming,College Stats,6.4,6-5,262.0,4.63,,28.0,118.0,7.15,4.23
2018,1,8,CHI,Roquan Smith,ILB,21,2024.0,3,3,7,78.0,37.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,10.0,21.5,Georgia,College Stats,7.0,6-1,236.0,4.51,,,,,
2018,1,9,SFO,Mike McGlinchey,T,24,2024.0,0,0,6,41.0,31.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Notre Dame,College Stats,6.4,6-8,309.0,,28.5,24.0,105.0,,
2018,1,10,ARI,Josh Rosen,QB,21,2021.0,0,0,1,3.0,2.0,24.0,277.0,513.0,2864.0,12.0,21.0,26.0,151.0,0.0,0.0,0.0,0.0,,,,UCLA,College Stats,6.7,6-4,226.0,4.92,31.0,,111.0,7.09,4.28
2018,1,11,MIA,Minkah Fitzpatrick,S,21,2024.0,3,5,6,58.0,4.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,20.0,,Alabama,College Stats,6.7,6-1,201.0,4.46,33.0,14.0,121.0,,
2018,1,12,TAM,Vita Vea,DT,23,2024.0,0,2,5,45.0,45.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,138.0,,30.5,Washington,College Stats,7.0,6-4,347.0,5.1,,41.0,,,
2018,1,13,WAS,Daron Payne,DT,21,2024.0,0,1,7,49.0,49.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,1.0,34.0,Alabama,College Stats,7.0,6-2,311.0,4.95,28.5,27.0,107.0,7.58,4.71
2018,1,14,NOR,Marcus Davenport,DE,22,2024.0,0,0,2,20.0,18.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,,24.0,Texas-San Antonio,College Stats,6.4,6-6,264.0,4.58,33.5,22.0,124.0,7.2,4.41
2018,1,15,OAK,Kolton Miller,T,23,2024.0,0,0,7,42.0,42.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,UCLA,College Stats,6.3,6-9,309.0,4.95,31.5,24.0,121.0,7.34,4.49
2018,1,16,BUF,Tremaine Edmunds,ILB,20,2024.0,0,2,7,57.0,44.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,10.0,7.5,Virginia Tech,College Stats,7.3,6-5,253.0,4.54,,19.0,117.0,,
2018,1,17,LAC,Derwin James,S,22,2024.0,1,4,5,38.0,38.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,9.0,17.0,Florida St.,College Stats,6.8,6-3,215.0,4.47,40.0,21.0,132.0,,
2018,1,18,GNB,Jaire Alexander,CB,21,2024.0,0,2,5,34.0,34.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,12.0,1.5,Louisville,College Stats,6.7,5-11,192.0,4.38,35.0,14.0,127.0,6.71,3.98
2018,1,20,DET,Frank Ragnow,C,22,2024.0,0,4,6,51.0,51.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Arkansas,College Stats,6.2,6-5,312.0,,,26.0,,,
2018,1,21,CIN,Billy Price,C,23,2022.0,0,0,3,18.0,9.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Ohio St.,College Stats,6.4,6-4,305.0,,,,,,
2018,1,22,TEN,Rashaan Evans,ILB,22,2024.0,0,0,4,32.0,25.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,2.0,5.0,Alabama,College Stats,6.7,6-3,232.0,,30.0,,116.0,6.95,4.36
2018,1,23,NWE,Isaiah Wynn,T,22,2024.0,0,0,3,23.0,19.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Georgia,College Stats,6.7,6-3,313.0,,,,,,
2018,1,24,CAR,D.J. Moore,WR,21,2024.0,0,0,7,56.0,36.0,114.0,0.0,2.0,0.0,0.0,0.0,57.0,431.0,1.0,558.0,7531.0,35.0,4.0,,,Maryland,College Stats,6.3,6-0,210.0,4.42,39.5,15.0,132.0,6.95,4.07
2018,1,25,BAL,Hayden Hurst,TE,25,2024.0,0,0,1,17.0,6.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.0,1975.0,15.0,2.0,,,South Carolina,College Stats,6.4,6-4,250.0,4.67,31.5,,120.0,7.19,4.37
2018,1,26,ATL,Calvin Ridley,WR,23,2024.0,0,0,4,40.0,24.0,83.0,0.0,0.0,0.0,0.0,0.0,30.0,140.0,1.0,388.0,5375.0,40.0,1.0,,,Alabama,College Stats,6.8,6-0,189.0,4.43,31.0,15.0,110.0,6.88,4.41
2018,1,27,SEA,Rashaad Penny,RB,22,2023.0,0,0,0,13.0,13.0,45.0,0.0,0.0,0.0,0.0,0.0,348.0,1951.0,13.0,28.0,227.0,1.0,,,,San Diego St.,College Stats,6.3,5-11,220.0,4.46,32.5,13.0,120.0,,
2018,1,28,PIT,Terrell Edmunds,S,21,2024.0,0,0,5,27.0,25.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,6.0,7.5,Virginia Tech,College Stats,6.1,6-2,220.0,4.47,41.5,,134.0,,
2018,1,29,JAX,Taven Bryan,DT,22,2024.0,0,0,4,22.0,10.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,,11.5,Florida,College Stats,6.8,6-4,291.0,4.98,35.0,30.0,119.0,7.12,4.48
2018,1,30,MIN,Mike Hughes,CB,21,2024.0,0,0,1,14.0,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,3.0,,Central Florida,College Stats,6.4,5-11,191.0,4.53,35.5,20.0,127.0,6.7,4.13
2018,1,31,NWE,Sony Michel,RB,23,2022.0,0,0,2,21.0,15.0,65.0,0.0,0.0,0.0,0.0,0.0,779.0,3243.0,18.0,56.0,439.0,2.0,1.0,,,Georgia,College Stats,6.4,5-11,214.0,4.54,,22.0,,,4.21
2018,1,32,BAL,Lamar Jackson,QB,21,2024.0,3,4,6,101.0,101.0,103.0,1678.0,2586.0,20059.0,166.0,49.0,1014.0,6173.0,33.0,0.0,0.0,0.0,1.0,,,Louisville,College Stats,6.4,6-2,216.0,,,,,,
2018,1,32,BAL,Lamar Jackson,QB,21,2024.0,3,4,6,101.0,101.0,103.0,1678.0,2586.0,20059.0,166.0,49.0,1014.0,6173.0,33.0,0.0,0.0,0.0,1.0,,,Louisville,College Stats,6.4,6-2,208.0,4.58,36.5,10.0,122.0,,
2018,2,33,CLE,Austin Corbett,C,23,2024.0,0,0,4,26.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,Nevada,College Stats,6.2,6-4,306.0,5.15,28.0,19.0,106.0,7.87,4.5
2018,2,34,NYG,Will Hernandez,G,23,2024.0,0,0,5,36.0,22.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Texas-El Paso,College Stats,6.7,6-2,327.0,5.15,24.0,37.0,104.0,7.59,4.7
2018,2,35,CLE,Nick Chubb,RB,22,2024.0,0,4,5,47.0,47.0,85.0,0.0,0.0,0.0,0.0,0.0,1340.0,6843.0,51.0,128.0,1042.0,5.0,2.0,,,Georgia,College Stats,6.2,5-11,227.0,4.52,38.5,29.0,128.0,7.09,4.25
2018,2,37,IND,Braden Smith,G,22,2024.0,0,0,7,39.0,39.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Auburn,College Stats,6.2,6-6,315.0,5.22,33.5,35.0,113.0,,4.77
